No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,Air Pollution Level (PM2.5),Air Pollution Level (PM10)
178,2013,3,8,9,340.0,377.0,118.0,198.0,8300.0,94.0,16.2,1000.2,-1.0,0.0,W,0.9,Berbahaya,Berbahaya
179,2013,3,8,10,360.0,398.0,115.668,220.9028,8300.0,94.0,18.7,999.9,-1.2,0.0,SW,1.1,Berbahaya,Berbahaya
180,2013,3,8,11,284.0,198.0,79.0,187.0,4700.0,94.0,21.1,999.6,-3.5,0.0,SSW,3.3,Berbahaya,Berbahaya
181,2013,3,8,12,174.0,166.0,48.0,119.0,2299.0,94.0,22.2,998.4,-3.3,0.0,S,2.7,Berbahaya,Berbahaya
182,2013,3,8,13,156.0,174.0,41.0,72.0,1399.0,94.0,22.9,997.4,-3.5,0.0,SW,2.7,Berbahaya,Berbahaya
183,2013,3,8,14,138.0,304.0,47.0,61.0,1300.0,94.0,16.7,997.5,1.1,0.0,E,4.6,Berbahaya,Berbahaya
184,2013,3,8,15,264.0,460.0,92.0,106.0,2700.0,94.0,13.5,998.2,0.5,0.0,E,3.8,Berbahaya,Berbahaya
185,2013,3,8,16,181.0,253.0,71.0,75.0,1300.0,86.0,11.5,999.0,-0.7,0.0,SE,1.6,Berbahaya,Berbahaya
186,2013,3,8,17,115.0,132.0,49.0,56.0,600.0,86.0,9.7,999.0,-1.1,0.0,E,3.2,Berbahaya,Berbahaya
187,2013,3,8,18,56.0,69.0,38.0,46.0,600.0,86.0,8.7,999.6,-1.7,0.0,E,0.8,Berbahaya,Berbahaya
188,2013,3,8,19,43.0,72.0,35.0,49.0,900.0,86.0,8.6,999.6,-0.7,0.0,E,2.2,Tidak Berbahaya,Berbahaya
189,2013,3,8,20,55.0,72.0,37.0,54.0,1100.0,86.0,7.5,999.2,-2.3,0.0,E,0.6,Berbahaya,Berbahaya
190,2013,3,8,21,49.0,52.0,33.0,42.0,1100.0,86.0,7.4,998.9,-2.1,0.0,E,1.7,Tidak Berbahaya,Berbahaya
191,2013,3,8,22,50.0,60.0,38.0,68.0,1600.0,86.0,6.7,998.1,-3.6,0.0,E,2.5,Tidak Berbahaya,Berbahaya
192,2013,3,8,23,45.0,54.0,52.0,55.0,1700.0,86.0,5.9,996.7,-4.6,0.0,ESE,2.0,Tidak Berbahaya,Berbahaya
193,2013,3,9,0,45.0,48.0,54.0,56.0,2000.0,86.0,3.9,995.4,-4.1,0.0,SSE,0.2,Tidak Berbahaya,Tidak Berbahaya
194,2013,3,9,1,55.0,72.0,61.0,61.0,2299.0,86.0,3.4,994.3,-3.9,0.0,W,1.3,Berbahaya,Berbahaya
195,2013,3,9,2,61.0,75.0,61.0,60.0,2299.0,86.0,2.4,993.1,-3.7,0.0,WNW,1.5,Berbahaya,Berbahaya
196,2013,3,9,3,68.0,81.0,5.0,79.0,2299.0,86.0,1.6,992.0,-3.5,0.0,W,1.0,Berbahaya,Berbahaya
197,2013,3,9,4,70.0,80.0,5.0,79.0,2500.0,86.0,1.0,991.1,-3.7,0.0,W,0.8,Berbahaya,Berbahaya
198,2013,3,9,5,73.0,88.0,48.0,75.0,2700.0,86.0,1.1,991.2,-3.2,0.0,NW,0.4,Berbahaya,Berbahaya
199,2013,3,9,6,77.0,99.0,74.0,76.0,2700.0,86.0,3.8,991.3,-3.3,0.0,NNW,0.2,Berbahaya,Berbahaya
200,2013,3,9,7,102.0,109.0,80.0,89.0,2299.0,86.0,5.5,991.7,-2.6,0.0,ENE,1.7,Berbahaya,Berbahaya
201,2013,3,9,8,103.0,138.0,87.0,83.0,2100.0,86.0,9.7,992.8,-2.3,0.0,E,2.6,Berbahaya,Berbahaya
202,2013,3,9,9,112.0,140.0,92.0,79.0,2000.0,86.0,18.0,995.2,-0.8,0.0,WNW,9.9,Berbahaya,Berbahaya
203,2013,3,9,10,141.0,375.0,98.0,70.0,1700.0,86.0,15.7,997.1,-5.4,0.0,WNW,13.2,Berbahaya,Berbahaya
204,2013,3,9,11,104.0,589.0,53.0,36.0,900.0,86.0,13.8,1000.5,-10.2,0.0,W,5.3,Berbahaya,Berbahaya
205,2013,3,9,12,69.0,902.0,10.0,11.0,300.0,86.0,12.0,1003.2,-13.9,0.0,WNW,6.2,Berbahaya,Berbahaya
206,2013,3,9,13,72.0,961.0,4.0,9.0,200.0,86.0,10.5,1005.8,-16.8,0.0,NW,3.7,Berbahaya,Berbahaya
207,2013,3,9,14,68.0,890.0,3.0,7.0,200.0,81.0,10.5,1006.7,-17.8,0.0,N,3.6,Berbahaya,Berbahaya
208,2013,3,9,15,40.0,432.0,3.0,11.0,300.0,81.0,10.5,1008.2,-17.8,0.0,NW,4.9,Tidak Berbahaya,Berbahaya
209,2013,3,9,16,20.0,161.0,3.0,11.0,300.0,81.0,11.1,1009.7,-18.3,0.0,NNW,4.0,Tidak Berbahaya,Berbahaya
210,2013,3,9,17,18.0,119.0,3.0,13.0,300.0,81.0,9.7,1011.7,-18.4,0.0,N,1.8,Tidak Berbahaya,Berbahaya
211,2013,3,9,18,17.0,85.0,3.0,11.0,300.0,81.0,8.1,1014.7,-18.7,0.0,N,3.7,Tidak Berbahaya,Berbahaya
212,2013,3,9,19,13.0,76.0,3.0,16.0,300.0,81.0,7.0,1016.7,-18.8,0.0,NNW,1.9,Tidak Berbahaya,Berbahaya
213,2013,3,9,20,15.0,52.0,5.0,18.0,400.0,81.0,6.0,1018.7,-18.8,0.0,N,2.2,Tidak Berbahaya,Berbahaya
214,2013,3,9,21,12.0,35.0,9.0,19.0,300.0,81.0,5.3,1019.6,-18.6,0.0,NNE,2.6,Tidak Berbahaya,Tidak Berbahaya
215,2013,3,9,22,16.0,21.0,6.0,18.0,400.0,81.0,4.6,1020.2,-18.4,0.0,N,1.8,Tidak Berbahaya,Tidak Berbahaya
216,2013,3,9,23,3.0,7.0,4.0,16.0,400.0,81.0,1.8,1020.4,-15.7,0.0,NE,0.5,Tidak Berbahaya,Tidak Berbahaya
217,2013,3,10,0,11.0,12.0,4.0,22.0,400.0,81.0,4.1,1020.1,-18.2,0.0,ENE,1.3,Tidak Berbahaya,Tidak Berbahaya
218,2013,3,10,1,3.0,6.0,6.0,26.0,500.0,81.0,2.6,1020.3,-18.8,0.0,NE,1.4,Tidak Berbahaya,Tidak Berbahaya
219,2013,3,10,2,3.0,9.0,9.0,40.0,600.0,81.0,-0.4,1020.3,-15.9,0.0,SSW,0.6,Tidak Berbahaya,Tidak Berbahaya
220,2013,3,10,3,3.0,7.0,12.0,38.0,700.0,81.0,-1.9,1020.7,-12.6,0.0,WSW,1.2,Tidak Berbahaya,Tidak Berbahaya
221,2013,3,10,4,16.0,22.0,11.0,60.0,1200.0,81.0,-1.0,1021.4,-13.6,0.0,WNW,1.0,Tidak Berbahaya,Tidak Berbahaya
222,2013,3,10,5,24.0,25.0,22.0,77.0,1200.0,81.0,-3.2,1021.6,-14.3,0.0,WNW,0.5,Tidak Berbahaya,Tidak Berbahaya
223,2013,3,10,6,32.0,36.0,26.0,78.0,1800.0,81.0,-2.6,1022.1,-13.8,0.0,WNW,1.5,Tidak Berbahaya,Tidak Berbahaya
224,2013,3,10,7,28.0,37.0,25.0,75.0,1800.0,81.0,3.2,1022.8,-15.5,0.0,SW,2.0,Tidak Berbahaya,Tidak Berbahaya
225,2013,3,10,8,18.0,28.0,33.0,68.0,1300.0,81.0,5.5,1023.1,-15.7,0.0,SW,4.3,Tidak Berbahaya,Tidak Berbahaya
226,2013,3,10,9,29.0,32.0,40.0,50.0,1000.0,81.0,6.7,1022.6,-16.0,0.0,SW,3.6,Tidak Berbahaya,Tidak Berbahaya
227,2013,3,10,10,30.0,54.0,28.0,37.0,1000.0,81.0,8.3,1021.7,-16.1,0.0,S,3.1,Tidak Berbahaya,Berbahaya
228,2013,3,10,11,32.0,42.0,24.0,26.0,800.0,81.0,9.6,1021.2,-15.1,0.0,SW,3.7,Tidak Berbahaya,Tidak Berbahaya
229,2013,3,10,12,30.0,43.0,26.0,24.0,600.0,81.0,10.2,1020.3,-15.4,0.0,SW,4.6,Tidak Berbahaya,Tidak Berbahaya
230,2013,3,10,13,22.0,34.0,22.0,21.0,500.0,81.0,10.7,1019.1,-14.9,0.0,SW,4.1,Tidak Berbahaya,Tidak Berbahaya
231,2013,3,10,14,22.0,27.0,16.0,18.0,400.0,79.0,11.2,1018.2,-14.5,0.0,SW,3.0,Tidak Berbahaya,Tidak Berbahaya
232,2013,3,10,15,37.0,64.0,18.0,19.0,500.0,85.0,11.0,1017.8,-14.7,0.0,SW,4.0,Tidak Berbahaya,Berbahaya
233,2013,3,10,16,39.0,53.0,22.0,23.0,500.0,85.0,10.5,1017.5,-13.6,0.0,SW,3.5,Tidak Berbahaya,Berbahaya
234,2013,3,10,17,46.0,67.0,25.0,29.0,500.0,85.0,9.2,1017.4,-13.3,0.0,SSW,1.4,Tidak Berbahaya,Berbahaya
235,2013,3,10,18,51.0,72.0,26.0,34.0,600.0,85.0,8.2,1017.7,-12.9,0.0,SW,1.3,Berbahaya,Berbahaya
236,2013,3,10,19,66.0,86.0,30.0,54.0,900.0,85.0,6.7,1018.0,-11.5,0.0,SSW,1.7,Berbahaya,Berbahaya
237,2013,3,10,20,69.0,100.0,31.0,66.0,1000.0,85.0,5.9,1018.3,-10.8,0.0,S,1.2,Berbahaya,Berbahaya
238,2013,3,10,21,66.0,87.0,27.0,60.0,900.0,85.0,4.8,1018.4,-10.5,0.0,SSW,0.9,Berbahaya,Berbahaya
239,2013,3,10,22,78.0,103.0,36.0,58.0,1100.0,85.0,4.4,1017.8,-10.1,0.0,SSE,0.9,Berbahaya,Berbahaya
240,2013,3,10,23,87.0,110.0,41.0,61.0,1200.0,85.0,3.3,1017.9,-10.0,0.0,S,1.3,Berbahaya,Berbahaya
241,2013,3,11,0,98.0,118.0,55.0,61.0,1200.0,85.0,2.0,1017.9,-9.6,0.0,S,1.0,Berbahaya,Berbahaya
242,2013,3,11,1,104.0,124.0,72.0,63.0,1200.0,85.0,1.1,1017.3,-9.0,0.0,W,0.8,Berbahaya,Berbahaya
243,2013,3,11,2,110.0,117.0,78.0,67.0,1300.0,85.0,0.4,1016.6,-8.8,0.0,SSE,0.8,Berbahaya,Berbahaya
244,2013,3,11,3,114.0,122.0,89.0,64.0,1300.0,85.0,-1.1,1016.3,-8.5,0.0,E,0.7,Berbahaya,Berbahaya
245,2013,3,11,4,111.0,113.0,70.0,67.0,1300.0,85.0,-1.9,1016.1,-8.0,0.0,SE,0.2,Berbahaya,Berbahaya
246,2013,3,11,5,112.0,115.0,86.0,63.0,1300.0,85.0,-2.5,1016.2,-7.8,0.0,WNW,1.1,Berbahaya,Berbahaya
247,2013,3,11,6,97.0,110.0,91.0,65.0,1399.0,85.0,-2.1,1016.2,-7.2,0.0,W,0.7,Berbahaya,Berbahaya
248,2013,3,11,7,89.0,93.0,59.0,73.0,1800.0,85.0,-0.2,1016.4,-7.0,0.0,WSW,0.5,Berbahaya,Berbahaya
249,2013,3,11,8,98.0,104.0,60.0,77.0,1700.0,85.0,3.8,1016.4,-7.7,0.0,E,0.2,Berbahaya,Berbahaya
250,2013,3,11,9,103.0,103.0,78.0,71.0,1500.0,85.0,5.9,1015.9,-7.4,0.0,SSW,1.2,Berbahaya,Berbahaya
251,2013,3,11,10,92.0,118.0,111.0,70.0,1500.0,85.0,7.3,1015.0,-8.3,0.0,ENE,0.7,Berbahaya,Berbahaya
252,2013,3,11,11,105.0,124.0,110.0,70.0,1600.0,85.0,9.1,1013.9,-9.0,0.0,SSW,1.1,Berbahaya,Berbahaya
253,2013,3,11,12,136.0,148.0,122.0,78.0,1600.0,85.0,10.4,1012.5,-8.3,0.0,SE,1.9,Berbahaya,Berbahaya
254,2013,3,11,13,132.0,139.0,116.0,70.0,1399.0,85.0,11.0,1011.3,-7.8,0.0,SW,2.5,Berbahaya,Berbahaya
255,2013,3,11,14,118.0,124.0,98.0,56.0,1200.0,85.0,10.7,1010.1,-7.1,0.0,SW,2.8,Berbahaya,Berbahaya
256,2013,3,11,15,106.0,113.0,95.0,56.0,1100.0,80.0,11.1,1009.3,-6.8,0.0,SW,1.8,Berbahaya,Berbahaya
257,2013,3,11,16,123.0,154.0,118.0,67.0,1600.0,74.0,10.5,1008.5,-6.4,0.0,SW,2.7,Berbahaya,Berbahaya
258,2013,3,11,17,144.0,203.0,159.0,80.0,2299.0,74.0,9.6,1008.8,-5.9,0.0,WSW,2.0,Berbahaya,Berbahaya
259,2013,3,11,18,145.0,229.0,106.0,79.0,1800.0,51.0,9.5,1009.0,-6.4,0.0,SE,0.9,Berbahaya,Berbahaya
260,2013,3,11,19,156.0,164.0,113.0,98.0,2200.0,47.0,9.4,1009.2,-6.1,0.0,S,1.0,Berbahaya,Berbahaya
261,2013,3,11,20,188.0,237.0,177.0,111.0,2899.0,47.0,9.3,1009.5,-5.8,0.0,S,0.9,Berbahaya,Berbahaya
262,2013,3,11,21,191.0,250.0,153.0,110.0,2899.0,47.0,8.8,1009.0,-4.1,0.0,SSW,1.2,Berbahaya,Berbahaya
263,2013,3,11,22,131.0,251.0,77.0,91.0,1600.0,47.0,8.7,1008.5,-5.6,0.0,S,1.6,Berbahaya,Berbahaya
264,2013,3,11,23,82.0,92.0,53.0,78.0,1300.0,47.0,7.2,1007.3,-5.5,0.0,ESE,0.1,Berbahaya,Berbahaya
265,2013,3,12,0,101.0,107.0,60.0,72.0,1399.0,47.0,5.5,1006.5,-5.2,0.0,SSE,0.9,Berbahaya,Berbahaya
266,2013,3,12,1,122.0,129.0,64.0,80.0,1700.0,47.0,7.3,1006.1,-5.4,0.0,S,1.3,Berbahaya,Berbahaya
267,2013,3,12,2,105.0,130.0,71.0,77.0,1800.0,47.0,7.1,1005.0,-5.0,0.0,SSE,1.0,Berbahaya,Berbahaya
268,2013,3,12,3,106.0,109.0,64.0,72.0,1600.0,47.0,6.8,1004.8,-4.3,0.0,ENE,1.0,Berbahaya,Berbahaya
269,2013,3,12,4,90.0,102.0,63.0,70.0,1399.0,47.0,4.7,1005.6,0.1,1.4,NE,1.3,Berbahaya,Berbahaya
270,2013,3,12,5,103.0,194.0,40.0,66.0,1399.0,47.0,3.7,1005.3,1.7,1.2,ENE,0.6,Berbahaya,Berbahaya
271,2013,3,12,6,98.0,118.0,18.0,78.0,2100.0,47.0,3.2,1005.9,2.2,1.5,WSW,0.8,Berbahaya,Berbahaya
272,2013,3,12,7,125.0,119.0,16.0,74.0,2000.0,47.0,2.8,1005.8,1.9,2.0,N,0.0,Berbahaya,Berbahaya
273,2013,3,12,8,120.0,84.0,13.0,72.0,1899.0,47.0,3.4,1005.7,2.5,0.2,NE,1.7,Berbahaya,Berbahaya
274,2013,3,12,9,120.0,88.0,13.0,73.0,2100.0,47.0,4.0,1005.9,2.5,0.0,E,0.9,Berbahaya,Berbahaya
275,2013,3,12,10,130.0,91.0,14.0,75.0,2100.0,47.0,4.4,1005.9,2.7,0.3,ESE,0.4,Berbahaya,Berbahaya
276,2013,3,12,11,137.0,91.0,17.0,74.0,1899.0,47.0,4.6,1005.7,2.9,0.0,SW,0.7,Berbahaya,Berbahaya
277,2013,3,12,12,136.0,97.0,19.0,70.0,1800.0,47.0,5.3,1005.8,3.3,0.0,WSW,0.5,Berbahaya,Berbahaya
278,2013,3,12,13,152.0,95.0,24.0,72.0,1899.0,47.0,5.5,1005.7,3.0,0.0,NE,2.4,Berbahaya,Berbahaya
279,2013,3,12,14,133.0,79.0,25.0,69.0,1700.0,44.0,6.2,1006.2,3.2,0.0,NE,2.8,Berbahaya,Berbahaya
280,2013,3,12,15,124.0,89.0,23.0,65.0,1700.0,32.0,6.4,1006.9,3.5,0.0,NNE,1.5,Berbahaya,Berbahaya
281,2013,3,12,16,136.0,97.0,24.0,67.0,1800.0,22.0,7.2,1007.2,3.8,0.0,W,1.6,Berbahaya,Berbahaya
282,2013,3,12,17,135.0,75.0,33.0,71.0,1800.0,22.0,6.9,1008.2,3.5,0.0,E,1.4,Berbahaya,Berbahaya
283,2013,3,12,18,137.0,106.0,33.0,77.0,1700.0,4.0,4.8,1010.2,2.8,0.0,SSW,0.4,Berbahaya,Berbahaya
284,2013,3,12,19,134.0,90.0,30.0,80.0,1700.0,4.0,4.3,1011.6,2.5,0.0,WNW,0.8,Berbahaya,Berbahaya
285,2013,3,12,20,126.0,95.0,25.0,77.0,1700.0,4.0,5.3,1013.5,3.1,0.0,N,0.5,Berbahaya,Berbahaya
286,2013,3,12,21,141.0,99.0,19.0,76.0,2100.0,4.0,4.4,1014.7,2.3,0.0,E,1.0,Berbahaya,Berbahaya
287,2013,3,12,22,147.0,102.0,17.0,76.0,2700.0,4.0,5.1,1015.8,-0.3,0.0,ENE,1.0,Berbahaya,Berbahaya
288,2013,3,12,23,111.0,28.0,20.0,67.0,1700.0,4.0,5.0,1016.6,-6.0,0.0,ENE,1.4,Berbahaya,Tidak Berbahaya
289,2013,3,13,0,27.0,27.0,32.0,30.0,700.0,26.0,4.8,1017.3,-8.0,0.0,NE,1.9,Tidak Berbahaya,Tidak Berbahaya
290,2013,3,13,1,10.0,10.0,18.0,19.0,500.0,48.0,4.2,1017.7,-9.6,0.0,N,4.0,Tidak Berbahaya,Tidak Berbahaya
291,2013,3,13,2,9.0,9.0,18.0,16.0,500.0,54.0,3.4,1018.1,-9.6,0.0,NE,2.8,Tidak Berbahaya,Tidak Berbahaya
292,2013,3,13,3,9.0,9.0,6.0,19.0,500.0,54.0,2.9,1018.7,-9.4,0.0,NNE,2.4,Tidak Berbahaya,Tidak Berbahaya
293,2013,3,13,4,12.0,12.0,4.0,19.0,400.0,54.0,2.3,1019.7,-9.9,0.0,NNE,2.0,Tidak Berbahaya,Tidak Berbahaya
294,2013,3,13,5,11.0,11.0,10.0,32.0,500.0,54.0,1.6,1020.3,-10.3,0.0,NE,1.3,Tidak Berbahaya,Tidak Berbahaya
295,2013,3,13,6,12.0,12.0,18.0,36.0,600.0,54.0,1.6,1021.3,-9.1,0.0,NE,0.9,Tidak Berbahaya,Tidak Berbahaya
296,2013,3,13,7,11.0,11.0,25.0,51.0,700.0,54.0,3.9,1022.7,-10.2,0.0,NE,1.5,Tidak Berbahaya,Tidak Berbahaya
297,2013,3,13,8,3.0,7.0,23.0,54.0,700.0,54.0,4.8,1023.8,-11.3,0.0,NW,2.5,Tidak Berbahaya,Tidak Berbahaya
298,2013,3,13,9,18.0,8.0,22.0,43.0,600.0,54.0,5.1,1024.4,-11.5,0.0,E,3.1,Tidak Berbahaya,Tidak Berbahaya
299,2013,3,13,10,16.0,16.0,13.0,26.0,500.0,54.0,6.1,1024.2,-12.5,0.0,ENE,2.0,Tidak Berbahaya,Tidak Berbahaya
300,2013,3,13,11,14.0,6.0,9.0,19.0,400.0,59.0,6.8,1023.5,-14.1,0.0,NE,3.1,Tidak Berbahaya,Tidak Berbahaya
301,2013,3,13,12,20.0,6.0,7.0,17.0,400.0,66.0,7.3,1022.8,-13.6,0.0,ENE,2.2,Tidak Berbahaya,Tidak Berbahaya
302,2013,3,13,13,20.0,6.0,7.0,16.0,400.0,70.0,7.9,1022.1,-13.7,0.0,SSE,1.7,Tidak Berbahaya,Tidak Berbahaya
303,2013,3,13,14,12.0,6.0,7.0,14.0,400.0,74.0,8.6,1021.5,-13.8,0.0,SSW,2.6,Tidak Berbahaya,Tidak Berbahaya
304,2013,3,13,15,15.0,6.0,7.0,15.0,400.0,75.0,9.0,1021.0,-13.4,0.0,WNW,1.1,Tidak Berbahaya,Tidak Berbahaya
305,2013,3,13,16,21.0,6.0,7.0,19.0,400.0,75.0,8.5,1021.2,-11.5,0.0,S,2.4,Tidak Berbahaya,Tidak Berbahaya
306,2013,3,13,17,26.0,28.0,9.0,34.0,600.0,75.0,6.8,1021.6,-10.9,0.0,SW,2.6,Tidak Berbahaya,Tidak Berbahaya
307,2013,3,13,18,34.0,36.0,13.0,44.0,700.0,75.0,5.7,1022.3,-9.7,0.0,S,2.1,Tidak Berbahaya,Tidak Berbahaya
308,2013,3,13,19,36.0,41.0,15.0,54.0,800.0,75.0,4.8,1022.9,-10.1,0.0,SSW,0.8,Tidak Berbahaya,Tidak Berbahaya
309,2013,3,13,20,31.0,32.0,14.0,56.0,900.0,75.0,4.3,1023.3,-9.8,0.0,SSW,1.2,Tidak Berbahaya,Tidak Berbahaya
310,2013,3,13,21,46.0,31.0,16.0,57.0,1100.0,75.0,3.9,1023.6,-8.5,0.0,SSW,1.5,Tidak Berbahaya,Tidak Berbahaya
311,2013,3,13,22,53.0,34.0,23.0,68.0,1200.0,75.0,3.0,1023.5,-7.2,0.0,SSE,1.5,Berbahaya,Tidak Berbahaya
312,2013,3,13,23,55.0,86.0,29.0,61.0,1200.0,75.0,2.8,1023.7,-4.4,0.0,SSW,1.8,Berbahaya,Berbahaya
313,2013,3,14,0,73.0,106.0,23.0,66.0,1500.0,75.0,1.5,1023.7,-4.0,0.0,SSW,1.9,Berbahaya,Berbahaya
314,2013,3,14,1,64.0,67.0,17.0,61.0,1700.0,75.0,0.9,1023.8,-4.3,0.0,SSW,1.1,Berbahaya,Berbahaya
315,2013,3,14,2,68.0,39.0,19.0,58.0,1800.0,75.0,0.8,1023.4,-5.2,0.0,S,1.4,Berbahaya,Tidak Berbahaya
316,2013,3,14,3,74.0,37.0,20.0,60.0,1500.0,75.0,0.8,1023.0,-5.7,0.0,SSE,0.8,Berbahaya,Tidak Berbahaya
317,2013,3,14,4,72.0,39.0,21.0,57.0,1300.0,75.0,1.2,1023.0,-5.5,0.0,ENE,1.3,Berbahaya,Tidak Berbahaya
318,2013,3,14,5,75.0,54.0,24.0,60.0,1600.0,75.0,1.3,1023.3,-5.6,0.0,E,1.0,Berbahaya,Berbahaya
319,2013,3,14,6,83.0,62.0,26.0,64.0,2000.0,75.0,1.1,1023.3,-4.4,0.0,NE,1.9,Berbahaya,Berbahaya
320,2013,3,14,7,76.0,53.0,27.0,62.0,1800.0,75.0,1.1,1023.8,-4.4,0.0,ENE,2.4,Berbahaya,Berbahaya
321,2013,3,14,8,60.0,64.0,29.0,59.0,1800.0,75.0,1.6,1023.9,-4.3,0.0,NNE,2.1,Berbahaya,Berbahaya
322,2013,3,14,9,63.0,66.0,34.0,60.0,1700.0,75.0,3.0,1023.5,-4.5,0.0,NNW,0.8,Berbahaya,Berbahaya
323,2013,3,14,10,68.0,88.0,44.0,63.0,1800.0,75.0,4.5,1022.4,-4.3,0.0,ENE,0.7,Berbahaya,Berbahaya
324,2013,3,14,11,77.0,92.0,51.0,68.0,1899.0,75.0,6.0,1021.5,-4.5,0.0,SW,2.1,Berbahaya,Berbahaya
325,2013,3,14,12,85.0,88.0,59.0,60.0,1500.0,75.0,7.7,1020.4,-5.1,0.0,SSW,2.7,Berbahaya,Berbahaya
326,2013,3,14,13,108.0,78.0,98.0,48.0,1100.0,75.0,8.7,1019.2,-5.9,0.0,SW,4.2,Berbahaya,Berbahaya
327,2013,3,14,14,102.0,81.0,113.0,43.0,1000.0,75.0,9.4,1018.3,-5.3,0.0,WSW,3.3,Berbahaya,Berbahaya
328,2013,3,14,15,75.0,84.0,111.0,45.0,1100.0,72.0,9.1,1017.7,-5.6,0.0,SW,2.6,Berbahaya,Berbahaya
329,2013,3,14,16,80.0,91.0,112.0,51.0,1200.0,59.0,8.5,1017.4,-4.7,0.0,S,2.5,Berbahaya,Berbahaya
330,2013,3,14,17,82.0,105.0,104.0,54.0,1399.0,50.0,7.6,1017.5,-3.6,0.0,SW,1.7,Berbahaya,Berbahaya
331,2013,3,14,18,90.0,108.0,86.0,61.0,1300.0,50.0,6.6,1017.6,-3.6,0.0,SSW,1.3,Berbahaya,Berbahaya
332,2013,3,14,19,95.0,100.0,79.0,75.0,1300.0,50.0,5.9,1017.7,-3.2,0.0,SSW,1.5,Berbahaya,Berbahaya
333,2013,3,14,20,95.0,106.0,78.0,94.0,1500.0,50.0,5.4,1017.6,-2.7,0.0,SE,1.3,Berbahaya,Berbahaya
334,2013,3,14,21,102.0,132.0,66.0,94.0,1700.0,50.0,5.0,1017.5,-2.1,0.0,S,1.3,Berbahaya,Berbahaya
335,2013,3,14,22,151.0,153.0,59.0,93.0,2200.0,50.0,4.1,1017.3,-2.3,0.0,W,0.5,Berbahaya,Berbahaya
336,2013,3,14,23,136.0,160.0,53.0,90.0,2299.0,50.0,1.3,1017.1,-1.9,0.0,W,0.6,Berbahaya,Berbahaya
337,2013,3,15,0,140.0,149.0,51.0,88.0,2100.0,50.0,0.4,1016.8,-1.5,0.0,WSW,1.0,Berbahaya,Berbahaya
338,2013,3,15,1,139.0,145.0,38.0,84.0,2100.0,50.0,0.0,1016.3,-1.6,0.0,WSW,0.5,Berbahaya,Berbahaya
339,2013,3,15,2,142.0,143.0,34.0,82.0,2399.0,50.0,0.0,1015.8,-1.8,0.0,NE,0.6,Berbahaya,Berbahaya
340,2013,3,15,3,144.0,146.0,54.0,91.0,2700.0,50.0,1.8,1015.3,-2.2,0.0,ESE,0.7,Berbahaya,Berbahaya
341,2013,3,15,4,151.0,169.0,65.0,97.0,2799.0,50.0,2.4,1015.3,-2.7,0.0,NE,1.7,Berbahaya,Berbahaya
342,2013,3,15,5,161.0,182.0,71.0,96.0,3200.0,50.0,2.0,1015.4,-2.9,0.0,ENE,0.8,Berbahaya,Berbahaya
343,2013,3,15,6,156.0,158.0,78.0,91.0,2600.0,50.0,-0.1,1015.0,-2.6,0.0,W,1.0,Berbahaya,Berbahaya
344,2013,3,15,7,140.0,149.0,63.0,86.0,2399.0,50.0,1.8,1015.5,-1.3,0.0,WSW,1.0,Berbahaya,Berbahaya
345,2013,3,15,8,135.0,143.0,78.0,80.0,2299.0,50.0,5.4,1015.5,-2.0,0.0,NNE,1.4,Berbahaya,Berbahaya
346,2013,3,15,9,134.0,159.0,96.0,83.0,2200.0,50.0,7.0,1014.9,-3.0,0.0,N,1.1,Berbahaya,Berbahaya
347,2013,3,15,10,135.0,159.0,97.0,84.0,2000.0,2.0,8.3,1014.0,-2.4,0.0,NE,0.9,Berbahaya,Berbahaya
348,2013,3,15,11,146.0,170.0,106.0,80.0,2000.0,6.0,9.5,1013.2,-2.5,0.0,ENE,0.9,Berbahaya,Berbahaya
349,2013,3,15,12,212.0,218.0,108.0,98.0,2399.0,8.0,10.6,1012.3,-2.1,0.0,ESE,0.6,Berbahaya,Berbahaya
350,2013,3,15,13,3.0,267.0,99.0,136.0,3000.0,50.0,11.4,1011.1,-1.4,0.0,SW,2.5,Tidak Berbahaya,Berbahaya
351,2013,3,15,14,3.0,167.0,102.0,150.0,3000.0,50.0,11.7,1010.5,-0.5,0.0,SSW,1.5,Tidak Berbahaya,Berbahaya
352,2013,3,15,15,166.0,264.0,100.0,102.0,2100.0,42.0,11.6,1010.2,-0.3,0.0,SW,1.6,Berbahaya,Berbahaya
353,2013,3,15,16,230.0,250.0,92.0,76.0,1800.0,48.0,11.1,1010.2,0.5,0.0,SW,1.9,Berbahaya,Berbahaya
354,2013,3,15,17,262.0,270.0,78.0,67.0,1700.0,49.0,10.7,1010.5,0.7,0.0,SSW,1.1,Berbahaya,Berbahaya
355,2013,3,15,18,275.0,286.0,72.0,76.0,1899.0,49.0,8.7,1011.1,1.1,0.0,WSW,0.0,Berbahaya,Berbahaya
356,2013,3,15,19,283.0,287.0,70.0,92.0,2000.0,49.0,7.0,1011.8,1.5,0.0,SW,0.0,Berbahaya,Berbahaya
357,2013,3,15,20,290.0,315.0,63.0,110.0,2200.0,49.0,6.0,1012.8,1.7,0.0,W,0.5,Berbahaya,Berbahaya
